MSSV,MaHocPhan,HocPhan,TinChi,NhomHoc,Khoa,GPA_TichLuy,TinChiTichLuy,DiemQuaTrinh,ChuyenCan,TruyCapLMS,TyLeNopDungHan,DiemRenLuyen,GioTuHoc,DiemCuoiKy,NguyCo
SV20210739,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Kỹ thuật dữ liệu,3.2,80,8.3,75.6,9,84.9,70,6.6,7.0,0
SV20210739,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Kỹ thuật dữ liệu,3.2,80,8.7,94.4,11,96.5,68,5.6,7.2,0
SV20210739,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Kỹ thuật dữ liệu,3.2,80,8.6,80.2,10,90.3,84,8.5,6.5,0
SV20210739,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Kỹ thuật dữ liệu,3.2,80,9.3,82.0,8,92.8,84,9.2,7.1,0
SV20210740,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Kinh tế số,2.8,81,7.6,92.2,12,95.0,70,5.5,7.6,0
SV20210740,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Kinh tế số,2.8,81,7.0,88.5,4,83.5,56,5.3,5.3,0
SV20210740,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Kinh tế số,2.8,81,6.0,60.7,9,69.4,70,6.0,6.3,0
SV20210740,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Kinh tế số,2.8,81,7.4,84.3,5,93.4,72,5.3,6.9,0
SV20210741,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Kinh tế số,3.0,99,8.3,87.0,16,86.3,70,9.0,7.9,0
SV20210741,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Kinh tế số,3.0,99,8.8,86.2,12,100.0,71,10.4,7.0,0
SV20210741,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Kinh tế số,3.0,99,8.1,91.1,9,86.3,86,2.0,4.5,1
SV20210741,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Kinh tế số,3.0,99,8.3,89.5,14,97.0,78,8.3,7.3,0
SV20210742,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,2.5,54,4.2,91.6,9,84.8,71,4.1,4.4,1
SV20210742,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,2.5,54,6.2,76.9,13,69.7,65,6.1,7.1,0
SV20210742,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,2.5,54,6.9,91.1,1,73.4,56,5.3,5.9,0
SV20210742,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,2.5,54,5.8,62.2,6,67.6,57,3.2,5.3,0
SV20210743,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Kỹ thuật dữ liệu,4.0,132,10.0,96.0,13,100.0,93,11.0,9.2,0
SV20210743,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Kỹ thuật dữ liệu,4.0,132,10.0,100.0,23,91.7,98,11.1,6.3,0
SV20210743,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Kỹ thuật dữ liệu,4.0,132,9.9,100.0,20,100.0,99,10.6,10.0,0
SV20210743,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Kỹ thuật dữ liệu,4.0,132,10.0,100.0,25,100.0,99,11.2,7.8,0
SV20210744,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Công nghệ thông tin,2.9,56,8.7,88.2,15,85.3,90,5.9,7.9,0
SV20210744,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Công nghệ thông tin,2.9,56,6.6,81.0,5,71.4,78,10.0,7.4,0
SV20210744,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Công nghệ thông tin,2.9,56,8.5,91.0,11,91.6,71,6.5,7.8,0
SV20210744,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Công nghệ thông tin,2.9,56,8.2,88.5,16,91.6,71,7.2,4.3,1
SV20210745,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Kỹ thuật dữ liệu,2.5,72,6.7,79.0,9,97.3,70,4.1,5.5,0
SV20210745,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Kỹ thuật dữ liệu,2.5,72,6.9,80.4,9,81.2,77,6.0,5.8,0
SV20210745,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Kỹ thuật dữ liệu,2.5,72,6.4,74.8,11,93.1,81,3.7,6.6,0
SV20210745,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Kỹ thuật dữ liệu,2.5,72,9.0,72.1,15,72.1,70,8.4,7.1,0
SV20210746,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,2.4,70,8.7,89.0,18,85.8,69,5.9,8.0,0
SV20210746,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,2.4,70,6.4,86.8,6,61.6,80,4.7,5.3,0
SV20210746,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,2.4,70,7.0,78.8,11,92.7,78,3.0,7.0,0
SV20210746,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,2.4,70,6.5,81.2,11,87.1,77,5.1,6.0,0
SV20210747,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,2.1,53,7.0,68.1,13,71.9,63,8.5,5.8,0
SV20210747,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,2.1,53,6.3,87.6,6,87.7,70,5.8,6.0,0
SV20210747,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,2.1,53,7.4,85.0,5,95.0,63,7.9,8.4,0
SV20210747,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,2.1,53,8.2,82.9,8,93.5,65,6.6,5.8,0
SV20210748,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Công nghệ thông tin,3.1,76,8.0,100.0,15,98.0,100,7.8,7.8,0
SV20210748,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Công nghệ thông tin,3.1,76,8.7,100.0,4,91.2,76,8.3,7.1,0
SV20210748,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Công nghệ thông tin,3.1,76,8.8,91.9,13,100.0,71,7.7,7.8,0
SV20210748,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Công nghệ thông tin,3.1,76,8.5,81.6,14,98.5,97,3.7,5.4,0
SV20210749,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Kinh tế số,2.1,81,6.2,78.0,13,94.6,64,6.0,6.3,0
SV20210749,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Kinh tế số,2.1,81,6.3,69.6,9,66.9,70,6.7,3.1,1
SV20210749,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Kinh tế số,2.1,81,6.1,80.7,10,69.3,69,5.2,6.2,0
SV20210749,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Kinh tế số,2.1,81,6.2,58.2,10,71.5,82,6.4,5.6,0
SV20210750,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,3.2,86,9.7,100.0,21,84.2,89,7.5,8.4,0
SV20210750,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,3.2,86,8.2,98.2,12,100.0,76,9.6,5.9,0
SV20210750,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,3.2,86,7.3,100.0,8,88.5,60,6.7,7.4,0
SV20210750,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,3.2,86,8.5,88.8,7,96.0,82,7.3,6.7,0
SV20210751,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,2.9,86,7.2,91.5,12,86.7,83,4.3,7.7,0
SV20210751,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,2.9,86,6.4,72.3,18,90.9,82,2.8,2.9,1
SV20210751,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,2.9,86,7.6,74.1,5,49.8,87,10.3,8.9,0
SV20210751,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,2.9,86,6.4,91.5,9,91.1,85,5.7,4.9,1
SV20210752,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Kinh tế số,2.7,56,7.8,96.8,18,65.0,72,6.6,6.3,0
SV20210752,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Kinh tế số,2.7,56,7.5,90.0,11,86.9,79,6.8,6.6,0
SV20210752,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Kinh tế số,2.7,56,7.0,78.1,11,69.4,74,9.5,7.0,0
SV20210752,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Kinh tế số,2.7,56,7.3,83.0,14,90.7,69,5.2,7.1,0
SV20210753,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Công nghệ thông tin,2.2,39,5.9,63.6,11,82.3,69,3.9,6.4,0
SV20210753,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Công nghệ thông tin,2.2,39,6.7,70.8,9,79.1,69,4.1,6.1,0
SV20210753,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Công nghệ thông tin,2.2,39,7.2,73.2,13,98.5,61,4.8,5.4,0
SV20210753,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Công nghệ thông tin,2.2,39,6.3,86.7,5,61.7,68,3.0,8.2,0
SV20210754,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Kinh tế số,3.0,118,8.2,100.0,9,87.0,76,6.3,10.0,0
SV20210754,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Kinh tế số,3.0,118,7.2,72.6,7,69.9,63,6.7,4.7,1
SV20210754,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Kinh tế số,3.0,118,8.2,95.5,18,85.2,73,7.2,7.6,0
SV20210754,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Kinh tế số,3.0,118,7.7,90.8,9,88.7,79,7.3,8.9,0
SV20210755,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,2.6,79,7.2,77.5,8,72.1,82,6.8,7.1,0
SV20210755,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,2.6,79,5.1,90.2,4,68.4,84,4.2,5.2,0
SV20210755,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,2.6,79,8.2,76.2,11,75.8,75,5.3,6.5,0
SV20210755,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,2.6,79,7.2,72.7,19,83.5,61,4.3,5.0,0
SV20210756,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Kinh tế số,2.9,78,9.0,97.3,14,100.0,71,8.7,7.0,0
SV20210756,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Kinh tế số,2.9,78,8.4,99.3,10,96.3,62,8.0,7.1,0
SV20210756,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Kinh tế số,2.9,78,7.5,100.0,9,97.3,72,7.8,7.4,0
SV20210756,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Kinh tế số,2.9,78,8.8,77.7,9,93.7,77,8.7,5.6,0
SV20210757,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Công nghệ thông tin,2.9,107,6.8,74.0,3,91.4,72,6.3,6.1,0
SV20210757,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Công nghệ thông tin,2.9,107,7.2,81.0,17,74.7,74,8.3,7.3,0
SV20210757,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Công nghệ thông tin,2.9,107,8.8,85.7,15,82.6,66,6.9,7.2,0
SV20210757,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Công nghệ thông tin,2.9,107,7.7,98.3,17,60.4,75,6.3,7.2,0
SV20210758,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Kinh tế số,2.8,89,8.0,90.2,6,80.0,72,7.8,7.7,0
SV20210758,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Kinh tế số,2.8,89,6.9,87.4,10,76.2,94,9.3,6.5,0
SV20210758,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Kinh tế số,2.8,89,8.3,100.0,9,77.9,87,7.5,7.7,0
SV20210758,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Kinh tế số,2.8,89,8.9,90.7,24,90.0,71,7.6,6.0,0
SV20210759,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,3.1,90,8.1,77.2,13,79.0,78,5.1,8.1,0
SV20210759,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,3.1,90,7.7,83.3,17,83.2,80,7.0,7.3,0
SV20210759,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,3.1,90,8.8,87.1,8,73.2,76,9.9,9.5,0
SV20210759,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,3.1,90,8.4,94.5,11,84.4,78,7.3,7.9,0
SV20210760,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Công nghệ thông tin,3.8,132,9.1,86.1,13,95.8,85,7.1,6.0,0
SV20210760,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Công nghệ thông tin,3.8,132,9.5,100.0,17,100.0,89,10.8,8.7,0
SV20210760,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Công nghệ thông tin,3.8,132,9.0,87.9,22,100.0,79,9.5,10.0,0
SV20210760,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Công nghệ thông tin,3.8,132,10.0,89.8,16,91.5,69,8.9,7.3,0
SV20210761,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Kỹ thuật dữ liệu,2.6,75,7.0,80.9,13,74.8,78,5.4,5.7,0
SV20210761,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Kỹ thuật dữ liệu,2.6,75,6.6,83.3,13,100.0,80,3.4,5.4,0
SV20210761,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Kỹ thuật dữ liệu,2.6,75,8.8,77.5,8,80.6,79,9.0,6.7,0
SV20210761,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Kỹ thuật dữ liệu,2.6,75,8.1,85.3,8,75.1,73,5.9,8.0,0
SV20210762,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,2.8,77,8.0,79.3,1,77.5,84,9.1,8.4,0
SV20210762,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,2.8,77,7.5,71.1,15,92.1,93,6.4,7.4,0
SV20210762,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,2.8,77,7.2,74.0,13,92.2,84,5.7,7.1,0
SV20210762,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,2.8,77,7.7,91.9,17,75.8,76,6.4,5.8,0
SV20210763,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,2.7,76,7.1,84.6,7,88.6,85,5.6,5.4,0
SV20210763,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,2.7,76,8.2,96.1,5,85.3,59,6.9,6.1,0
SV20210763,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,2.7,76,7.5,91.9,9,89.9,72,1.8,8.6,0
SV20210763,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,2.7,76,6.5,89.5,6,74.9,68,7.0,7.3,0
SV20210764,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Kỹ thuật dữ liệu,2.3,53,5.8,91.0,19,80.0,85,9.9,6.2,0
SV20210764,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Kỹ thuật dữ liệu,2.3,53,5.5,80.1,10,69.6,72,2.9,3.8,1
SV20210764,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Kỹ thuật dữ liệu,2.3,53,6.3,81.3,10,79.4,73,3.2,7.6,0
SV20210764,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Kỹ thuật dữ liệu,2.3,53,7.0,95.5,10,70.4,61,5.7,7.4,0
SV20210765,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Công nghệ thông tin,1.9,88,8.1,74.0,6,69.8,62,1.9,8.9,0
SV20210765,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Công nghệ thông tin,1.9,88,6.8,83.7,8,80.3,63,0.7,3.6,1
SV20210765,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Công nghệ thông tin,1.9,88,4.3,70.3,6,77.9,66,4.0,4.7,1
SV20210765,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Công nghệ thông tin,1.9,88,7.3,79.6,7,92.0,65,1.3,5.3,0
SV20210766,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,1.9,69,6.4,61.3,4,89.8,64,4.9,6.2,0
SV20210766,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,1.9,69,6.4,82.2,8,60.1,75,4.2,4.1,1
SV20210766,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,1.9,69,7.3,73.3,4,89.1,73,7.0,7.1,0
SV20210766,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,1.9,69,5.6,81.7,8,69.2,75,6.6,5.1,0
SV20210767,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,2.6,94,7.8,66.8,12,56.8,73,8.9,6.5,0
SV20210767,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,2.6,94,6.9,91.6,15,83.9,69,4.2,4.8,1
SV20210767,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,2.6,94,8.2,82.6,13,94.3,80,6.7,7.5,0
SV20210767,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,2.6,94,6.4,87.8,12,100.0,70,6.0,6.0,0
SV20210768,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Kinh tế số,2.3,82,6.2,74.3,8,60.8,73,6.4,4.6,1
SV20210768,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Kinh tế số,2.3,82,7.3,77.3,13,79.4,78,8.0,7.3,0
SV20210768,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Kinh tế số,2.3,82,6.9,81.8,7,68.2,67,7.7,9.0,0
SV20210768,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Kinh tế số,2.3,82,7.8,78.4,7,85.3,71,4.8,7.6,0
SV20210769,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Công nghệ thông tin,2.5,89,8.7,79.2,9,74.5,86,8.6,5.7,0
SV20210769,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Công nghệ thông tin,2.5,89,7.4,88.0,8,69.4,69,3.5,7.5,0
SV20210769,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Công nghệ thông tin,2.5,89,8.8,78.4,16,80.4,75,3.4,8.2,0
SV20210769,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Công nghệ thông tin,2.5,89,6.0,87.8,15,76.2,75,6.3,5.2,0
SV20210770,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,3.4,118,9.2,99.5,13,100.0,96,10.3,6.9,0
SV20210770,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,3.4,118,8.5,84.0,9,76.6,91,9.9,7.9,0
SV20210770,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,3.4,118,10.0,100.0,21,100.0,85,10.5,10.0,0
SV20210770,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,3.4,118,9.2,100.0,18,98.0,86,9.8,8.3,0
SV20210771,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Kinh tế số,3.2,108,9.0,90.0,17,100.0,88,11.4,8.7,0
SV20210771,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Kinh tế số,3.2,108,10.0,91.0,19,100.0,90,9.9,6.4,0
SV20210771,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Kinh tế số,3.2,108,9.4,92.9,13,100.0,77,12.2,7.2,0
SV20210771,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Kinh tế số,3.2,108,7.9,82.5,18,95.5,85,9.6,6.9,0
SV20210772,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Kinh tế số,2.3,71,7.2,85.4,10,99.2,69,5.4,6.4,0
SV20210772,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Kinh tế số,2.3,71,6.9,89.9,15,92.8,84,3.6,5.6,0
SV20210772,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Kinh tế số,2.3,71,7.1,83.1,10,88.9,75,7.3,7.8,0
SV20210772,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Kinh tế số,2.3,71,7.3,77.9,3,94.1,69,3.7,4.5,1
SV20210773,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Công nghệ thông tin,2.9,56,9.8,92.4,11,78.2,72,7.9,7.6,0
SV20210773,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Công nghệ thông tin,2.9,56,8.2,88.1,7,86.7,91,5.4,6.6,0
SV20210773,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Công nghệ thông tin,2.9,56,7.7,82.0,19,85.4,63,6.2,7.6,0
SV20210773,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Công nghệ thông tin,2.9,56,8.7,86.5,17,100.0,73,7.3,8.6,0
SV20210774,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,2.5,61,6.9,83.8,5,94.2,65,4.4,6.8,0
SV20210774,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,2.5,61,4.9,60.5,5,91.3,70,5.7,5.7,0
SV20210774,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,2.5,61,6.2,78.1,9,78.9,64,6.3,4.7,1
SV20210774,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,2.5,61,5.3,80.5,5,56.6,83,3.0,5.3,0
SV20210775,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,3.2,99,8.2,74.8,10,98.3,73,10.2,7.6,0
SV20210775,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,3.2,99,7.4,87.5,11,100.0,79,8.7,7.4,0
SV20210775,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,3.2,99,8.3,90.6,14,75.2,62,11.1,6.6,0
SV20210775,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,3.2,99,8.8,99.2,17,93.2,80,10.1,6.0,0
SV20210776,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Công nghệ thông tin,2.3,39,5.5,77.0,7,60.7,61,5.4,6.2,0
SV20210776,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Công nghệ thông tin,2.3,39,5.8,94.4,7,64.1,68,7.1,8.3,0
SV20210776,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Công nghệ thông tin,2.3,39,7.9,86.9,8,79.5,52,6.3,7.9,0
SV20210776,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Công nghệ thông tin,2.3,39,6.8,63.7,9,84.1,61,2.4,3.8,1
SV20210777,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Công nghệ thông tin,2.8,86,6.5,86.3,11,82.3,62,5.2,6.4,0
SV20210777,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Công nghệ thông tin,2.8,86,7.9,69.6,18,71.8,78,4.9,4.9,1
SV20210777,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Công nghệ thông tin,2.8,86,9.2,93.0,10,68.7,83,6.5,8.6,0
SV20210777,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Công nghệ thông tin,2.8,86,7.2,71.2,8,94.7,77,7.8,7.2,0
SV20210778,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,1.9,61,5.9,78.8,1,79.9,71,6.1,4.9,1
SV20210778,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 02,Công nghệ thông tin,1.9,61,6.1,83.7,7,78.6,68,4.8,5.7,0
SV20210778,IT4030,Phát triển ứng dụng Web,4,Nhóm 02,Công nghệ thông tin,1.9,61,7.3,73.1,1,84.4,73,3.0,6.3,0
SV20210778,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 02,Công nghệ thông tin,1.9,61,6.2,65.7,9,70.1,59,3.8,6.4,0
SV20210779,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 03,Công nghệ thông tin,2.6,88,7.4,80.7,5,91.8,70,8.0,6.6,0
SV20210779,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 03,Công nghệ thông tin,2.6,88,7.0,90.7,15,64.8,79,5.7,4.5,1
SV20210779,IT4030,Phát triển ứng dụng Web,4,Nhóm 03,Công nghệ thông tin,2.6,88,9.0,81.3,17,100.0,82,4.9,7.5,0
SV20210779,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 03,Công nghệ thông tin,2.6,88,8.7,85.3,10,77.6,67,6.4,9.4,0
SV20210780,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 04,Kỹ thuật dữ liệu,2.2,77,5.9,89.5,13,68.7,65,4.5,7.8,0
SV20210780,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 04,Kỹ thuật dữ liệu,2.2,77,6.6,85.3,3,82.1,67,3.3,6.8,0
SV20210780,IT4030,Phát triển ứng dụng Web,4,Nhóm 04,Kỹ thuật dữ liệu,2.2,77,8.0,78.3,7,74.5,75,7.6,6.6,0
SV20210780,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 04,Kỹ thuật dữ liệu,2.2,77,6.1,66.4,8,87.7,67,4.3,4.8,1
SV20210781,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 01,Công nghệ thông tin,3.7,117,10.0,100.0,18,100.0,95,11.7,8.8,0
SV20210781,IT4020,Hệ quản trị CSDL nâng cao,3,Nhóm 01,Công nghệ thông tin,3.7,117,8.9,100.0,21,88.3,100,9.2,8.8,0
SV20210781,IT4030,Phát triển ứng dụng Web,4,Nhóm 01,Công nghệ thông tin,3.7,117,10.0,99.6,20,94.7,93,9.0,8.6,0
SV20210781,MA2010,Xác suất thống kê ứng dụng,3,Nhóm 01,Công nghệ thông tin,3.7,117,10.0,100.0,22,97.6,95,11.9,9.7,0
SV20210782,IT4010,Học máy & Khai phá dữ liệu,3,Nhóm 02,Công nghệ thông tin,2.7,93,7.2,84.3,9,97.4,78,4.7,4.1,1
